osm_id,osm_tip,ime,ulica,hisna_stevilka,mesto,telefon,spletna_stran,cuisine,zemljepisna_sirina,zemljepisna_dolzina
12836807468,node,Tavžentroža,,,,,,local,45.9716006,14.1446249
12871049795,node,Gostilna Žvikar,,,,+386 41 800 767,https://zvikar.si/en/home/,,46.3200259,13.4994751
12871583972,node,Podlanica,,,,,,,45.5270967,13.5671622
12873080388,node,Chuty's,,,,,https://www.chutys.com/center-interspar-vic/domov,asian,46.0390627,14.4758405
12913878102,node,Picerija Frnažar,,222b,Miren,+386 41 422 990,,pizza,45.8860837,13.5994667
12990276838,node,Kitajska restavracija Fu Le,Opekarska cesta,1,Ribnica,070691396,https://www.kitajska-restavracija.com/ribnica/kitajska-rdece/,chinese,45.7382176,14.7251628
12995588419,node,Gostilna pri Slavcu,Zali Log,22,Železniki,+386 4 514 62 09,,,46.2065889,14.1011238
13011268859,node,Dolenjc,,,,,,,45.8442839,15.1582496
13011546493,node,Time Brewery,,,,,,,46.6133153,15.2072862
13020677748,node,Strevc Selišnik,Podolševa,26,,,,agritourism;regional,46.4357531,14.6597336
13026561683,node,Menina,,,,,,,46.3115499,14.9092756
13061667937,node,Goban Burger,,,,,,,46.679176,15.6516356
13061667938,node,Smash Bistro,,,,,,,46.6793074,15.6538602
13064958923,node,Roksalon,,,,,,,46.0481738,14.5059422
13065091531,node,Restavracija San Simon,Morova ulica,6a,Izola,,,,45.5311816,13.6461601
13065210839,node,Pizzeria Paviljon,,,,,,,46.6722352,15.6599184
13072670073,node,Picerija Špik,Srebrničeva ulica,33,Deskle,,,pizza,46.0530773,13.6140395
13074757641,node,"Gostilna, picerija in apartmaji Štalca","Krvavška cesta 24a, 4207 Cerklje na Gorenjskem, Slovenia",,,,https://gostilna-stalca.si/,,46.2568402,14.4889679
13121498448,node,Okrepčevalnica Majolka,Šuligojeva cesta,2,,,,,45.9759311,14.611202
13135640574,node,Super Osmica,Kolodvorska pot,1,Nova Gorica,+386 41 628 794,,,45.9563582,13.6351788
13145113845,node,TAQUERÍA “UNOMÁS”,,,,,,mexican,46.0539026,14.5045644
13147971445,node,Gostišče Barbara,,,,+38653771177,https://www.gostiscebarbara.si,slovene,45.9995948,14.0226139
13154686599,node,Grashka Deli,Trubarjeva cesta,72,Ljubljana,,,,46.051557,14.5148248
13175147146,node,Liva,Celovška cesta,181b,Ljubljana,+386 31 433 780,,sushi,46.0757436,14.4830924
13175453737,node,Ribič Baja,Gregorčičeva ulica,30,Piran,,,seafood,45.5295273,13.5649901
13192250554,node,Restavracija Zvezda,,,,,,,46.5241605,16.1941615
13193544520,node,Pica role Šiška,Celovška cesta,179a,Ljubljana,+386 (064) 262 000,https://www.picarole.si/,,46.0751178,14.4837371
13193544571,node,Divino,,,,,,,46.0668294,14.5416457
13203479750,node,Turistična kmetija Ačko,Štatenberg,26A,,+3862 803 02 06,,,46.3257834,15.6435589
13234931683,node,Kmečki turizem Pri Marici (Žvabovi),Štorje,52,Sežana,+386 5 7685401,,,45.7369994,13.9277555
13258888296,node,Stara Kašča,,,,,,,45.9610815,14.2919075
13277256901,node,Fresco,Slovenska cesta,51,,,,pizza,46.0558537,14.5050045
13316272553,node,Alpe,,,,,,pizza,46.4325258,14.2616559
13316272554,node,Grill house Alpe,,,,,,barbecue,46.4326478,14.2618425
13323809314,node,Turistična kmetija Abram-Žerjal,,69,Komen,+386 31 326 769,https://www.kmetija-abram-zerjal.si/,regional,45.8230735,13.7280044
13397836419,node,Picerija Emma,,,,,,pizza,46.2938622,15.246312
13404198732,node,Restavracija in Lounge Bar MANU,Moste,101,Žirovnica,+386 70 547 293,https://www.restavracija-manu.com/sl/restavracija,,46.4039771,14.1311115
13435895037,node,Okrepčevalnica bar Nataša,Malahorna,1,Oplotnica,+386 69 639 057,,pizza,46.376989,15.4390184
13437494237,node,BASA,,,,,,vietnamese,46.0566378,14.5052511
13440766772,node,Menza IJS,,,,,https://www.ijs.si/ijsw/Prehrana,,46.0421338,14.4888413
13452510514,node,Okrepčevalnica Savinek,,,,,,,46.4105029,14.9539816
13458504470,node,Gostilna Deu Zlata kaplja,Stari trg,3,Mokronog,,,,45.9443241,15.1459374
13458504471,node,Picerija Kresnička,Florijanska cesta,7,Mokronog,+386 51 632 634,,pizza,45.944834,15.1462868
13467859708,node,Kmetija Pri Mežnarjevih,Katarija,7,Moravče,+386 41 310 352,,,46.1097061,14.7449319
13476996090,node,"Moji štruklji BTC, pokrita tržnica",Italijanska ulica,7,Ljubljana,,https://www.moji-struklji.si/,dumplings;local;slovenian;soup,46.0638257,14.5446781
13495123934,node,Gostilna Zlato Runo,,,,,,georgian,46.0613151,14.4138154
13509397720,node,Vrt bambusa,Podutiška cesta,56,Ljubljana,,https://vrtbambus.si/,chinese,46.0710143,14.4706197
13537685215,node,Gostilna Pugelj,,,,,,,45.8412191,15.174163
13539256212,node,Oštarija City center Celje,Mariborska cesta,100,Celje,,,,46.2416375,15.2770557
13544174269,node,Žarson Leskovački roštilj,Cankarjeva ulica,66,Radovljica,,,,46.3475156,14.1680552
13544174270,node,NI HAO 太阳 Kitajska restavracija,Cankarjeva ulica,76,Radovljica,,,chinese,46.3477121,14.1683054
13585654615,node,Gostilnica Šiška,,,,,,,46.0755178,14.483298
13585654616,node,Čorbica,,,,,,,46.0730475,14.485628
13591537826,node,Asian HOT POT & BBQ,,,,,https://www.gremojest.si/place/asian-hot-pot-bbq-ljubljana/,asian,46.0691407,14.4897054
13599059855,node,Restavracija Interspar Kranj,Cesta 1. maja,77,Kranj,,,,46.2316235,14.3674381
13649892669,node,Jadranka,,,,,,,45.5402828,13.6718366
13687024246,node,Gostilna Zadružni dom,,,,+386 1 788 76 10,,,45.9377127,14.8049033
13690798224,node,Restavracija AnaSi,,,,,,regional,46.5606332,15.6511707
13695354088,node,Kosezar,Koseška cesta,8,Ljubljana,,https://kosezar.si/,pizza; regional,46.0688766,14.4709793
13705678740,node,Erna,,,,,,,45.5125416,14.1621547
13708984101,node,Ja Pr' Lectar,Mestni trg,19,,,,,46.0492415,14.5059579
13722099746,node,One,,,,,,,46.0552197,14.503033
13722099750,node,Mr. Wok,,,,,,asian,46.0550382,14.503375
13724992440,node,Pa.Sta?,,,,,,pasta,45.5460542,13.7339664
13776841693,node,Šavirma,Štefanova ulica,5,Ljubljana,,,egyptian,46.0532083,14.5031647
47293935,way,Gostilna pension Les,Rimska cesta,31,Brežice,+386 7 496 11 00,www.gostilna-les.com,regional,45.8907693,15.6024197
48800730,way,Porky's,,30,Kozina,,,,45.6213283,13.9052373
63610587,way,Okrepčevalnica Ruj,Dol pri Vogljah,16,Dutovlje,,,regional,45.7243668,13.8166421
72866531,way,Hiša kulinarike Jezeršek,Sora,1a,Medvode,,https://www.jezersek.si/hisa-kulinarike/,,46.1420902,14.3764894
88162652,way,Trikotna jasa,,,,,,,46.5255198,15.6015006
88320029,way,Koča pri Branču,Na slemenu,12,Hočko Pohorje,,,,46.5167115,15.5907167
96393703,way,Sidro,,41,Bresternica,,,pizza,46.5666681,15.5926568
96393925,way,Gostilna Galeb,K čolnarni,29,Bresternica,,,mexican,46.5675906,15.594447
96394003,way,Gostišče Sobočan,,11,Bresternica,,,,46.5695025,15.5969492
106417902,way,Hedl Ranč,Nad elektrarno,19,Kamnica,,,,46.571196,15.6002777
108199900,way,Gostilna Livada,Hladnikova cesta,15,Ljubljana,+386 1 320 4576,https://www.gostilna-livada.si/,,46.0354714,14.5094734
108247365,way,Mariborska koča,Slivniško Pohorje,24,Pohorje,,,,46.5015746,15.5553305
114310756,way,Portal,Zaloška cesta,110,Ljubljana,,,serbian,46.0558265,14.5467533
118965002,way,Gostilna Ančka,Delavska cesta,18,Šenčur,,,regional,46.2386851,14.4145955
119906984,way,Pizzerija Pod Jenkovo lipo,Dvorje,58,Cerklje na Gorenjskem,+386 4 2525200,https://www.podjenkovolipo.si/,pizza,46.259575,14.4901745
119912890,way,Mexicano Tunač,Grad,15,Cerklje na Gorenjskem,+3864 281 63 00,,,46.2631799,14.4934739
119913003,way,Kmečki turizem Pri Mežnarju,,,,,http://pri-meznarju.si,,46.2824497,14.4679892
119913070,way,Gostilna pod Krvavcem,Grad,28,Cerklje na Gorenjskem,+386 4 25 25 700,https://www.podkrvavcem.si/,,46.2700112,14.4922979
120465563,way,pizeria M.M.,Ulica heroja Mohorja / Hős Mohor utca,36,Lendava / Lendva,,,pizza,46.5585162,16.4559567
121102765,way,Hiša Aleš,Breg ob Savi,38a,Mavčiče,+386 4 20 10 130,https://www.hisaales.si,,46.2130838,14.3842863
121139545,way,Cesarsko mesto,Litijska cesta,76,Ljubljana,01 544 45 00,,chinese,46.0465424,14.5518846
121154254,way,Gostilna Divjak,Glaserjev trg,7,Hoče,+386 2 6185130,motel-divjak.eu,,46.499801,15.6490666
121410342,way,Gostilna Krištof,Predoslje,22,Kranj,+386 4 2341 030,,regional,46.2677079,14.3859096
122127644,way,Pizzeria Dal Forno,Moste,1E,Komenda,+386 59 813 885,https://www.dalforno.si/,regional;pizza,46.1918184,14.551109
122905766,way,Planinski dom Komenda,Podboršt pri Komendi,7g,Komenda,,https://www.planinskidomkomenda.si/,regional,46.2133843,14.5398884
123717094,way,Frajgraba,Vodole,1A,Malečnik,,,regional,46.5630424,15.6876998
130471195,way,Jamski dvorec,,,,,,regional,45.7827065,14.2040833
130661423,way,Labamba,,,,,,regional,45.5291452,13.603124
138307489,way,Kavarna Sputnik,Tržaška cesta,128,Ljubljana,01 423 23 72,https://www.sputnik.si/slo/pridi/,regional,46.039035,14.4697579
143763776,way,Špica,Ceste,2,Rogatec,,,,46.224141,15.7009472
144558763,way,Gostišče Felicijan,Radna,31,Boštanj,+386 7 8141612,https://www.slovenia.info/?gostilne=6776,pizza;regional,46.0066743,15.2919825
148811423,way,Pivovarna restavracija Emonec,Vanganelska cesta,20,Koper,+386 41 326642,https://www.emonec.eu/,pizza;regional,45.5278337,13.7391141
152003670,way,Restavracija Azija,Ptujska cesta,131,Maribor,+386 2 461 4361,https://tanggao.eu/,asian,46.5311746,15.6701722
153583180,way,Miyabi,Betnavska cesta,21,Maribor,023206938,https://miyabi.si/,sushi,46.5488409,15.6405681
153782070,way,Hotel Prunk,Partizanska cesta,117,Sežana,+386 (0)5 7380600;+386 (0)5 7380609,https://hotel-prunk.si/,pizza;regional,45.7020228,13.846752
156024044,way,MAK,Osojnikova ulica,20,Maribor,+386 2 620 00 53,https://www.restavracija-mak.si/,,46.5543751,15.6661943
158193298,way,PICAROLE ŠIŠKA,Kunaverjeva ulica,2,Ljubljana,+38664262000,,burger,46.0803524,14.4792623
159128804,way,Via Mala,Cesta XIV. divizije,73,,,,,46.5468465,15.6710776
163962230,way,Kitajska restavracija EMEI,Dupleška cesta,133,Maribor,+386 2 461 7811,https://www.facebook.com/Kitajska-restavracija-Sichuan-EMEI-413484628763823/,chinese,46.5318602,15.6955019
171404937,way,okrepčevalnica Valentin,Ptujska cesta,91,Pragersko,02 803 75 66,,,46.3966521,15.6803355
171505419,way,Gostilna Bor,Rogoška cesta,10,Rogoza,,,,46.5011739,15.6845735
172265907,way,Ošterija Klinec,Medana,20,Dobrovo v Brdih,,http://www.klinec.si,regional,45.9846867,13.5210363
172266162,way,Belica,,,,,,,45.9843858,13.5220408
172795338,way,Hiša Budja,Dupleška cesta,132,Maribor,+386 40 860 816,http://www.hisabudja.si/,,46.5315696,15.6951474
173743939,way,Okrepčevalnica Pizzeria Trsek,Radgonska cesta,8,Benedikt,+3862 720 55 03,https://www.pizzeria-trsek.si/jedilni-list/,pizza,46.6077582,15.8920148
175312563,way,Domačija Haler,,6,Podčetrtek,,https://www.haler-sp.si/,regional,46.144669,15.5768967
177269520,way,Mama India,Gornji trg,10,Ljubljana,,https://linktr.ee/mamaindiamenu,,46.0464379,14.5075772
180337554,way,Letni vrt,,,,,,,46.0551754,14.4820282
180337576,way,Gostilna Čad,Cesta na Rožnik,18,Ljubljana,,http://www.gostilna-cad.si,,46.0553774,14.4822682
180563251,way,Restavracija Kamin,Dobrava,1A,Izola,+386 5 6605666,https://www.belvedere.si/,,45.5311994,13.6343078
180644655,way,Piramida,Celovška cesta,55,Ljubljana,,,,46.0623585,14.4952559
180644661,way,Maharaja,Vodnikova cesta,35,Ljubljana,,https://www.maharaja.si/,indian;nepalese,46.0655227,14.490775
180893414,way,Ginko Asia,Tržaška cesta,18,Ljubljana,,,asian,46.0456932,14.4895991
181286735,way,Pizzeria Hombre,Gerbičeva ulica,61,Ljubljana,,,,46.0392145,14.4870716
181337889,way,Turistična kmetija / Agriturismo Mlin,Cesta med vinogradi,44,,,http://www.kmetijamlin.si/,,45.5508274,13.7871415
181471921,way,Picerija Fedrig,Volaričeva ulica,11,Kobarid,,,,46.2462908,13.5792534
181562547,way,Gostilna Istra,Trg Republike,1,Izola,+386 31 384243,,,45.5367796,13.6599526
181562548,way,Casa della Pizza,Dantejeva ulica / Via Dante,4,Izola,+38630742333,https://www.casadellapizza.si/,pizza,45.5342849,13.6583163
181562551,way,Parangal,Sončno nabrežje,20,Izola,+386 5 6417440,www.parangal.si,,45.5375149,13.65762
181562553,way,Gostilna Sidro,Sončno nabrežje,24,Izola - Isola,,,,45.53779,13.6573091
181589932,way,Gostilna Sonja,Morova ulica,6a,Izola - Isola,,,,45.5310001,13.6508694
181590037,way,Gostišče - Pizzerija Kanava,,,,,,,45.542162,13.6759462
181590038,way,Gostilna Trattoria Jasna,Jagodje,24A,Izola,+386 5 641 83 54,,seafood,45.5288616,13.6381316
181590040,way,Restavracija Garuža,,,,+386 5 6417444,,,45.5331746,13.652705
181590042,way,restavracija Marina,,,,,,,45.5391503,13.6568935
181590043,way,Okrepčevalnica Morski Val,Veliki trg,10,Izola,+386 41 415604,,barbecue;fish;noodles;pizza,45.5390885,13.6572118
181590044,way,Okrepčevalnica Beach Garden,Morova ulica,17,Izola,+386 40 195591,,pizza,45.5305475,13.6508151
181595115,way,Okrepčevalnica-gril Pri Perotu,Gorkijeva ulica,6,Izola,+386 31 384163,,fish;regional,45.5363867,13.6594306
181595124,way,Gostilna Pizzerija Na Livadi,Prešernova cesta,23a,Izola,,,regional;pizza,45.5326129,13.6613399
181595125,way,Pizzeria - Bar Extra,Cankarjev drevored / Viale Ivan Cankar,58,Izola,+386 31 656300,,pizza,45.5367742,13.6646421
182100348,way,Pri Škofu,Rečna ulica,8,Ljubljana,+386 1 426 45 08,,balkan,46.0441742,14.5042311
182578910,way,Gostilna Ledinek,Šmarna gora,4,Ljubljana - Šmartno,,,,46.1295408,14.4637646
182955184,way,Gostilna Lovenjak,Polana,40,Murska Sobota,+386 2 525 21 58,https://lovenjakov-dvor.si,regional,46.6825135,16.1386619
185721731,way,"Gostilna ""Pod Lipco""",Stožice,26,Ljubljana,,,,46.08614,14.5213503
187145971,way,Cantante Tabor,Ulica Pariške komune,37,Maribor,+386 2 331 2989,https://cantante.net/,,46.5485807,15.643101
188991937,way,Avio Pub,Rakitnik,1a,Prestranek,+386 5 720 13 10,https://aviopub.si/,regional;pizza;steak_house;pasta;italian;wine_bar,45.7497735,14.1943626
189488850,way,Turistična kmetija Dreisiebner,Špičnik,2,Zgornja Kungota,+386 2 656 0777,http://www.dreisiebner.si,,46.6706857,15.5512018
193801840,way,Marche,,,,,,,45.8546636,15.6863945
194453038,way,Restavracija Idila,Padna,1,Sečovlje,+386 5 672 50 24,https://www.idila.org/,regional,45.4816771,13.6771605
194453624,way,Trije Lovci,,,,,,regional,45.5085574,13.704998
195014827,way,Pizzerija Amico,Bač pri Materiji,4,Materija,,,,45.5795309,13.999792
196538935,way,Rondo,Planinska cesta,3,Sevnica,,,burger;pasta;pizza;regional,46.0131374,15.2983076
196965894,way,Brič,Dekani,3b,Dekani,,,,45.5553228,13.7916991
197399535,way,Radha Govinda,Žibertova ulica,23,Ljubljana,+386 59 058 381,http://radhagovinda.si/,indian,46.0630142,14.498934
197537547,way,Pance Top,Pance,21A,Šmarje - Sap,+386 1 7868053,,,45.9909959,14.6661827
204249759,way,Republika Palma de Popo cafe,Kopališko nabrežje / Riva dei Bagni,,Koper / Capodistria,,,,45.549492,13.7255783
205453343,way,Gostilna in Motel pri Lešniku,Dupleška cesta,49,Maribor,,https://www.prilesniku.com/,regional,46.5385891,15.6864441
205477376,way,Gostilna Šelih,Ulica borcev za severno mejo,7,Maribor,+386 2 320 3430,https://www.facebook.com/gostilnaselih/,,46.5480841,15.6569269
205759077,way,Hiša Denk,Zgornja Kungota,11a,Zgornja Kungota,,http://www.hisadenk.si/,,46.6383015,15.6146465
205759087,way,Bistro Marco,Zgornja Kungota,10c,Zgornja Kungota,+38670620459,,,46.6387716,15.6136141
205988497,way,Gostišče Cimi,,19,Kozina,,,,45.6195413,13.9089839
206282758,way,Gostišče pri Janezu,Ciril Metodova ulica,4,Maribor,,,regional,46.5571918,15.6262591
207113591,way,Mostec,,,,,,,46.0629219,14.4791401
207113592,way,Mostec,Matjanova pot,23,Ljubljana,01 517 10 67,,,46.0629249,14.4793057
207300398,way,Gostilna Eder,Sv. Ana v Slov. goricah,16,Sv. Ana v Slov. goricah,,,regional,46.6473273,15.8434824
208160219,way,Okrepčevalnica na Sv. Primožu,Črna pri Kamniku,26,Stahovica,,,,46.2691405,14.6337072
214473962,way,RG Bistro,Jurkovičeva ulica,29,Gornja Radgona,+386 2 564 85 49,https://meni.poskeniraj.si/rg_bistro/#Welcome,,46.6831736,15.9866433
214776392,way,Pri Jurju,Kamniška Bistrica,5,Stahovica,+3861 832 55 47,,,46.3264261,14.5873221
214810889,way,Kraljev hrib,Kamniška Bistrica,2,Stahovica,+386 41 816 477,https://www.kraljevhrib.si/,regional,46.3051886,14.6110713
214855170,way,"Tiflis, gruzijska restavracija",Karlovška cesta,5,,,https://tiflis.si/,georgian,46.0448108,14.5104337
216975394,way,Familie Tertinjek,,57,Schloßberg,,http://www.tertinjek.at,,46.6474151,15.4230983
217570615,way,Leskovački Žar Kordun,Perovo,,,,https://www.kordun.si/,,46.2088515,14.6057542
217598473,way,Gostilna in pizzeria s prenočišči Herman,Kolodvorska cesta,39,Pivka,+386 5 757 10 95,https://pizzeria-herman.com/,pizza,45.6740601,14.1911475
217965926,way,Kaliska B&B Hotel,Močna,4,Pernica,+386 51 300 090,http://www.kaliska.si/,,46.5660097,15.7697365
218559236,way,Osmica pri Krčarju (Osmica Pahor),,3,Kostanjevica na Krasu,,,regional,45.8238851,13.6182241
219824184,way,Gostilna pri Kranjcu,Hrib,11,Vrhnika,,,regional,45.9609715,14.2889097
220373648,way,Pizzerija Fuoriseria - Pizze Napoletane,Šared,28d,,+38659026115,https://www.facebook.com/pizzeria.fuoriseria/,pizza,45.510947,13.6539787
222971738,way,Gostilna Vrabec,Slivna,18,Vače,,,regional,46.1221096,14.8152964
223331793,way,Gostilna Piramida,Bratonci,88a,Beltinci,+3862 542 10 73,https://www.facebook.com/pages/Piramida-Bratonci/478576575619227,,46.6156049,16.2130669
225016207,way,Gostišče Trattoria Turk,Cesta med vinogradi,34,,,,regional;fish,45.5485439,13.7874036
225385676,way,Gostilna na Razpotju,Gašperšičeva ulica,1,Ljubljana,,,,46.0536759,14.5541492
226408068,way,Novi Svet,Slomškov trg,5,Maribor,+386 2 2500486,,fish,46.5588022,15.6456127
226842227,way,Okrepčevalnica pri Zaliki,Ulica Zlatke Karer,4,Miklavž na Dravskem polju,,,regional,46.510857,15.6913511
227062758,way,Pizzeria Čebelica,Valvazorjeva,2,Izlake,+386 3 5674137,,pizza,46.1491089,14.9249029
228362233,way,Picerija na deželi,Velika Polana,124c,Velika Polana,,,pizza,46.5676164,16.3424056
231254985,way,Gostilna na Prevalu,Skalniška cesta,14,Solkan,,,,45.9859135,13.6614134
231258284,way,Pr' Novak,Slape,52,Ljubljana - Polje,,,,46.0502848,14.5783038
232878274,way,Pri ŠPANČKU,Kočevska cesta,4,Škofljica,013666032,,,45.9838637,14.5746333
233902800,way,Gostilnica pri mostu,Zaloška cesta,291a,Ljubljana,,,,46.0618211,14.6193007
234590663,way,Gostilna NANOS,Razdrto,27,Razdrto,+386 5 7577002;+386 31 313898,,,45.7567484,14.0600606
235933478,way,Fioret,,,,,,,45.4866965,13.5978878
237313415,way,Brunarica Sonček,Ambrož pod Krvavcem,71,Cerklje na Gorenjskem,,,,46.2970415,14.5219863
238179649,way,Okrepčevalnica Brod,,,,,,regional,46.6956591,15.7197442
240525432,way,Kužina Stara šola,Korte,74,Izola - Isola,+386 31 375 889,,,45.4890904,13.6625353
240882394,way,Restavracija Arboretum,Volčji Potok,43g,Radomlje,+386 1 839 54 56,http://www.restavracija-arboretum.si,regional,46.1959747,14.6141134
241133861,way,Gostilna Šiker,Močna,7,Pernica,+386 2 720 69 21,https://www.siker.si/,,46.5680524,15.7686148
243530467,way,Gostilna Stara Pošta,Podkraj,100,Col,+386 5 3668444,https://www.gostilna-staraposta.com/,,45.8634757,14.1116499
244541988,way,Restavracija Pristan,Šaranovičeva cesta,18,Domžale,,https://www.restavracija-pristan.si/,fish,46.1485284,14.6095585
244657655,way,Gostilna Pri Čotniku,,22,Divača,+386 5 7638043,,regional,45.6785596,13.9817075
246211491,way,Kmečki turizem Obolno,,,,+386 1 78 77 450,,,46.0041635,14.7800063
246794741,way,Gostilna pri Martinu,Kolodvorska ulica,25,Slovenska Bistrica,,,regional,46.391232,15.5777834
246817915,way,Hotel Krona,Ihanska cesta,2,Domžale,,https://www.hotel-krona.com/,,46.1350848,14.6056161
248596239,way,Turistična kmetija Škerlj,,53a,Dutovlje,,,regional,45.7565612,13.8516183
249503053,way,Bormes,Golo Brdo,9,Medvode,,,,46.1028859,14.4250274
249525706,way,UFO Food & Drinks,Svetčeva ulica,14,Ljubjana,+38659118812,https://meni.poskeniraj.si/ufo/en/index.html,,46.0511087,14.4865824
249528322,way,Gostinstvo Klopčič,Litostrojska cesta,57,Ljubljana,+38615152525,,ice_cream,46.0819757,14.4920694
250766070,way,Julči,Zelena pot,,Ljubljana,,,,46.0402531,14.4967504
251472106,way,Okrepčevalnica Žibert,Tacenska cesta,118,Ljubljana,,,,46.1161295,14.4620124
251472149,way,Gostilna Košir,Tacenska cesta,142,Ljubljana - Šmartno,,https://www.gostilnakosir.si/,local,46.1178275,14.4621458
251560026,way,Pizzerija Čuk,Pok k Pivki,4,Postojna,,,pizza,45.7746874,14.2089807
251922245,way,Ošterija,,79a,Branik,,,italian;pizza;regional,45.858074,13.7896591
251945357,way,Gostilna pri hrastu,Kromberška cesta,2,Nova Gorica,+386 5 302 72 10,https://prihrastu.si/,regional,45.9576345,13.6570789
252826562,way,Bistro Križišče,Obrežje,5,Radeče,,,,46.0643295,15.1913867
254642701,way,Villa Prešeren,Veslaška promenada,14,Bled,,,,46.3696925,14.105365
255568880,way,Gostilna Metuljček,Gederovci,11c,Tišina,+3862 546 28 10,http://www.gostilna-metuljcek.si,regional,46.6800105,16.050345
255720301,way,Gostilna Vöröš,Sodišinci,26,Tišina,+386 2 546 28 00,,,46.6782311,16.0452291
256130250,way,Picerija Medo bar,Tacenska cesta,169,Ljubljana - Šmartno,,https://sites.google.com/site/medobarpizzeria/home/delovni-cas,pizza,46.1203876,14.4654096
256191115,way,Gostilna-Picerija Ajda,Cankova,33,Cankova,,,,46.7188435,16.0203099
256987175,way,Pri Konfinu,,,,,,regional,46.2185087,13.5000548
258478915,way,Pizzerija Garaža,Dolenjska cesta,55,Ljubljana,014274509,,pizza;coffee_shop,46.034283,14.5263364
259413016,way,Gostilna Bizeljčan,Šmartno,5,Ljubljana - Šmartno,+3861 511 61 04,,,46.1249473,14.4764152
261452350,way,Beli labod 2,Jurčkova cesta,7,Ljubljana,+386 1 428 0670,https://www.belilabod.com/,chinese,46.0325604,14.5151603
262021213,way,Na Burji,Istrska ulica,38,Kozina,,,regional,45.6047332,13.9308495
262640349,way,Gostilna Soklič,Zalog pod Sveto Trojico,1,Dob,,,regional,46.1375742,14.6775478
262763776,way,Hiša Jerin,Jurčkova cesta,101,Ljubljana,012801126,https://www.gostilnajerincek.si/,,46.0283023,14.5247025
263858829,way,Pizzerija Urša,Črnavska pot,5,Preddvor,,,pizza,46.3032032,14.4231995
263935618,way,Tomi,,,,,,,45.5167399,13.5925503
263954635,way,Dom na Sabotinu,,,,,,,45.9910271,13.6314371
264193735,way,Kavka,Drtija,22A,Moravče,,,,46.1256091,14.7591038
264203998,way,Gostilna nad Logom,Cesta heroja Vasje,13,Moravče,,,,46.1308686,14.7487413
265241212,way,GROF,Čeplje,12,Vransko,+386 05 923 37 85,https://grof.eu/en/grof-restaurant,pizza;regional,46.2498758,14.9767583
265350426,way,"Gostilna ""Oljka""",Vanganel,40,Koper,,,regional;italian,45.5166012,13.7714111
266281468,way,Kitajska Panda & Sushi,Prušnikova ulica,104,Ljubljana - Šentvid,+38671648664,,chinese;japanese,46.0979315,14.4646448
266888904,way,Pizzerija Vinja,Štula,13,Ljubljana - Šentvid,,,,46.0964637,14.4681972
267156813,way,Gostilna Gustl,Zbilje,21f,Medvode,+386 031 488 058,,,46.1558548,14.411881
267473715,way,Stara pumpa,Prušnikova ulica,56,Ljubljana - Šentvid,,,,46.0954614,14.4683264
269316748,way,Okrepčevalnica na Zavrhu,Sv. Trojica,10a,Dob,,,,46.1212819,14.6760985
271097090,way,Drava center,Limbuško nabrežje,2,Limbuš,,https://www.dravacenter.si/,regional,46.5639883,15.5904805
271982722,way,Gostišče Loka,Zupančičevo sprehajališče,2,Novo mesto,+386 7 3321108,http://gostisce-loka.si,,45.8047813,15.1615306
272741993,way,Gostilna Žibert,Celovška cesta,335,Ljubljana - Šentvid,+386 1 5076230,,regional,46.0890626,14.4719249
272822080,way,Gostilna pod vrbo,Ziherlova ulica,36,Ljubljana,+386 1 2808892,www.podvrbo.si,regional,46.0407602,14.5033781
274104953,way,Pizza Sedmica,,,,,https://www.pizzasedmica.si/,pizza,46.1575458,14.4239248
274456106,way,Koča v Starem malnu,,,,,,,45.9584822,14.2489956
274456117,way,Gostilna Mesec,,,,,,,45.9534134,14.2274668
274741296,way,Pri Slovenki,Vregova ulica,1a,Ljubljana,,,regional,46.0493858,14.4509634
275876791,way,Gostilna Gurman,Cesta na Loko,28,Ljubljana,,,,46.0359632,14.5020656
276087125,way,Gostilna Jarh,Ulica bratov Komel,43a,Ljubljana - Šentvid,01 512 28 78,,,46.0974487,14.4746388
277411164,way,Gostilna Anderlič,Za kalvarijo,10,Maribor,+386 2 234 3650,http://www.gostilna-anderlic.si,regional,46.5719108,15.6423857
278209355,way,Gostilna Koblarjev zaliv,Na otok,20,Maribor,+3862 229 95 50,,regional,46.5654536,15.6191436
279799419,way,Tradicionalna grška taverna LYRA,Zavetiška ulica,6,Ljubljana,,,greek,46.0420989,14.4805501
279799431,way,Picerija Laterna,Tržaška cesta,79a,Ljubljana,,,pizza,46.0422718,14.4792154
280206928,way,Pivovarna in pivnica Adam Ravbar,Perkova ulica,17,Domžale,+386 1 7295505,http://www.pivnica-adamravbar.si/,pizza;regional,46.149067,14.5934484
284836806,way,Mensa,,,,,,,45.4769372,13.6284124
285234644,way,Pri Maricki,,,,,,regional,45.4830656,13.6236199
287479369,way,Gostilna Jelkin Hram,Drežnica,30,Kobarid,+386 41 953 370,https://www.jelkin-hram.com/,local,46.2570465,13.6126547
288150812,way,Gostilna Dule,Batuje,1e,Črniče,,,,45.8941131,13.7819121
289330675,way,Gostilna Heric,Sveti duh na Ostrem vrhu,47,,,,,46.6146933,15.4619248
289330676,way,Izletniška kmetija Vališer,Sv. Duh na Ostrem vrhu,35,Sv. Duh na Ostrem Vrhu,,https://izletniska-valiser.edan.io/,,46.6143313,15.4649972
294084806,way,Turistična kmetija Gonte,Setnica - del,9,Medvode,,,regional,46.0894512,14.3326057
